145
32184	0	0	-0.00689655172413793
132185	0	0	-0.00689655172413793
132186	0	0	-0.00689655172413793
132217	0	0	-0.00689655172413793
132218	0	0	-0.00689655172413793
132219	0	0	-0.00689655172413793
132248	0	0	-0.00689655172413793
132249	0	0	-0.00689655172413793
132250	0	0	-0.00689655172413793
132734	0	0	-0.00689655172413793
132807	0	0	-0.00689655172413793
132808	0	0	-0.00689655172413793
132829	0	0	-0.00689655172413793
132830	0	0	-0.00689655172413793
132831	0	0	-0.00689655172413793
132850	0	0	-0.00689655172413793
132851	0	0	-0.00689655172413793
132852	0	0	-0.00689655172413793
132853	0	0	-0.00689655172413793
132877	0	0	-0.00689655172413793
132878	0	0	-0.00689655172413793
132879	0	0	-0.00689655172413793
132880	0	0	-0.00689655172413793
132903	0	0	-0.00689655172413793
132904	0	0	-0.00689655172413793
132905	0	0	-0.00689655172413793
132906	0	0	-0.00689655172413793
132907	0	0	-0.00689655172413793
132930	0	0	-0.00689655172413793
132931	0	0	-0.00689655172413793
132932	0	0	-0.00689655172413793
132933	0	0	-0.00689655172413793
132934	0	0	-0.00689655172413793
132953	0	0	-0.00689655172413793
132954	0	0	-0.00689655172413793
132955	0	0	-0.00689655172413793
132956	0	0	-0.00689655172413793
132957	0	0	-0.00689655172413793
132974	0	0	-0.00689655172413793
132975	0	0	-0.00689655172413793
132976	0	0	-0.00689655172413793
133268	0	0	-0.00689655172413793
133269	0	0	-0.00689655172413793
133270	0	0	-0.00689655172413793
133276	0	0	-0.00689655172413793
133277	0	0	-0.00689655172413793
133278	0	0	-0.00689655172413793
133279	0	0	-0.00689655172413793
133280	0	0	-0.00689655172413793
133281	0	0	-0.00689655172413793
133282	0	0	-0.00689655172413793
133287	0	0	-0.00689655172413793
133288	0	0	-0.00689655172413793
133289	0	0	-0.00689655172413793
133290	0	0	-0.00689655172413793
133291	0	0	-0.00689655172413793
133292	0	0	-0.00689655172413793
133293	0	0	-0.00689655172413793
133294	0	0	-0.00689655172413793
133295	0	0	-0.00689655172413793
133299	0	0	-0.00689655172413793
133300	0	0	-0.00689655172413793
133301	0	0	-0.00689655172413793
133302	0	0	-0.00689655172413793
133303	0	0	-0.00689655172413793
133304	0	0	-0.00689655172413793
133305	0	0	-0.00689655172413793
133306	0	0	-0.00689655172413793
133307	0	0	-0.00689655172413793
133308	0	0	-0.00689655172413793
133309	0	0	-0.00689655172413793
133313	0	0	-0.00689655172413793
133314	0	0	-0.00689655172413793
133315	0	0	-0.00689655172413793
133316	0	0	-0.00689655172413793
133317	0	0	-0.00689655172413793
133318	0	0	-0.00689655172413793
133319	0	0	-0.00689655172413793
133320	0	0	-0.00689655172413793
133321	0	0	-0.00689655172413793
133322	0	0	-0.00689655172413793
133323	0	0	-0.00689655172413793
133326	0	0	-0.00689655172413793
133327	0	0	-0.00689655172413793
133328	0	0	-0.00689655172413793
133329	0	0	-0.00689655172413793
133330	0	0	-0.00689655172413793
133331	0	0	-0.00689655172413793
133332	0	0	-0.00689655172413793
133333	0	0	-0.00689655172413793
133334	0	0	-0.00689655172413793
133335	0	0	-0.00689655172413793
133336	0	0	-0.00689655172413793
133337	0	0	-0.00689655172413793
133338	0	0	-0.00689655172413793
133343	0	0	-0.00689655172413793
133344	0	0	-0.00689655172413793
133345	0	0	-0.00689655172413793
133346	0	0	-0.00689655172413793
133347	0	0	-0.00689655172413793
133348	0	0	-0.00689655172413793
133349	0	0	-0.00689655172413793
133350	0	0	-0.00689655172413793
133351	0	0	-0.00689655172413793
133352	0	0	-0.00689655172413793
133353	0	0	-0.00689655172413793
133354	0	0	-0.00689655172413793
133359	0	0	-0.00689655172413793
133360	0	0	-0.00689655172413793
133361	0	0	-0.00689655172413793
133362	0	0	-0.00689655172413793
133363	0	0	-0.00689655172413793
133364	0	0	-0.00689655172413793
133365	0	0	-0.00689655172413793
133366	0	0	-0.00689655172413793
133367	0	0	-0.00689655172413793
133368	0	0	-0.00689655172413793
133369	0	0	-0.00689655172413793
133381	0	0	-0.00689655172413793
133382	0	0	-0.00689655172413793
133383	0	0	-0.00689655172413793
133384	0	0	-0.00689655172413793
133385	0	0	-0.00689655172413793
133386	0	0	-0.00689655172413793
133387	0	0	-0.00689655172413793
133388	0	0	-0.00689655172413793
133389	0	0	-0.00689655172413793
133404	0	0	-0.00689655172413793
133405	0	0	-0.00689655172413793
133406	0	0	-0.00689655172413793
133407	0	0	-0.00689655172413793
133408	0	0	-0.00689655172413793
133409	0	0	-0.00689655172413793
133410	0	0	-0.00689655172413793
133411	0	0	-0.00689655172413793
133426	0	0	-0.00689655172413793
133427	0	0	-0.00689655172413793
133428	0	0	-0.00689655172413793
133429	0	0	-0.00689655172413793
133430	0	0	-0.00689655172413793
133431	0	0	-0.00689655172413793
133446	0	0	-0.00689655172413793
133447	0	0	-0.00689655172413793
133448	0	0	-0.00689655172413793
133739	0	0	-0.00689655172413793
